mbl_cod,rsp_id,ts,local_time,DAILY_BREAKS,LOCATION_END,STRESS,PULSE_OX,HEART_RATE,RESPIRATION,BODY_BATTERY,STEPS,CALORIES,FLOORS,INTENSITY_MINUTES,LONGITUDE,LATITUDE,AVG_AMP,VOX_ACTV
"11822993","32680","1652130447","2022-05-09 16:07:27","4","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.039862,-94.244280,0.0000,0.0000
"11822993","32680","1652223137","2022-05-10 17:52:17","6","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1652303270","2022-05-11 16:07:50","4","2",0.00,0.00,87.00,0.00,0.00,0,0,0,0,39.039826,-94.244201,0.0000,0.0000
"11822993","32680","1652393888","2022-05-12 17:18:08","5","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.039612,-94.244185,0.0000,0.0000
"11822993","32680","1652738834","2022-05-16 17:07:14","6","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.039807,-94.244297,0.0000,0.0000
"11822993","32680","1652825473","2022-05-17 17:11:13","4","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.039574,-94.244121,0.0000,0.0000
"11822993","32680","1652911738","2022-05-18 17:08:58","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1653000475","2022-05-19 17:47:55","6","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1653344142","2022-05-23 17:15:42","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1653428734","2022-05-24 16:45:34","5","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1653599642","2022-05-26 16:14:02","4","4",0.00,0.00,99.75,0.00,0.00,0,0,0,0,39.039833,-94.244590,0.0000,0.0000
"11822993","32680","1653950444","2022-05-30 17:40:44","1","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.039685,-94.244257,0.0000,0.0000
"11822993","32680","1654037945","2022-05-31 17:59:05","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1654204101","2022-06-02 16:08:21","3","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1655850423","2022-06-21 17:27:03","4","4",0.00,0.00,82.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1656025187","2022-06-23 17:59:47","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.037675,-94.258030,0.0000,0.0000
"11822993","32680","1656369157","2022-06-27 17:32:37","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,38.997619,-94.273463,0.0000,0.0000
"11822993","32680","1656456336","2022-06-28 17:45:36","4","6",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1656624782","2022-06-30 16:33:02","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,38.955709,-92.371000,0.0000,0.0000
"11822993","32680","1656969700","2022-07-04 16:21:40","5","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1657230727","2022-07-07 16:52:07","6","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1657577480","2022-07-11 17:11:20","7","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1657746526","2022-07-13 16:08:46","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,38.955516,-92.370979,0.0000,0.0000
"11822993","32680","1657833889","2022-07-14 16:24:49","5","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1658270002","2022-07-19 17:33:22","4","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1658442258","2022-07-21 17:24:18","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.039764,-94.244344,0.0000,0.0000
"11822993","32680","1658785347","2022-07-25 16:42:27","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1658871642","2022-07-26 16:40:42","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,38.955680,-92.371005,0.0000,0.0000
"11822993","32680","1658961649","2022-07-27 17:40:49","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,38.955901,-92.371204,0.0000,0.0000
"11822993","32680","1659044401","2022-07-28 16:40:01","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"11822993","32680","1659394738","2022-08-01 17:58:58","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.039790,-94.244263,0.0000,0.0000
"11822993","32680","1659563107","2022-08-03 16:45:07","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.039637,-94.244163,0.0000,0.0000
"11822993","32680","1659647653","2022-08-04 16:14:13","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.039693,-94.244242,0.0000,0.0000
"11822993","32680","1659994240","2022-08-08 16:30:40","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"13392141","32738","1652131791","2022-05-09 17:29:51","7","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17180706","32684","1652131791","2022-05-09 17:29:51","4","6",9.50,0.00,64.54,0.00,0.00,0,0,0,0,40.721626,-74.255886,0.0000,0.0000
"17180706","32684","1652219162","2022-05-10 17:46:02","3","6",0.00,0.00,59.00,0.00,0.00,0,0,0,0,40.721608,-74.255829,0.0000,0.0000
"17180706","32684","1652299869","2022-05-11 16:11:09","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.745072,-73.985305,0.0000,0.0000
"17180706","32684","1652737479","2022-05-16 17:44:39","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.720728,-74.289088,0.0000,0.0000
"17180706","32684","1652818110","2022-05-17 16:08:30","4","6",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.721650,-74.255795,0.0000,0.0000
"17180706","32684","1652910174","2022-05-18 17:42:54","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.729996,-74.279394,0.0000,0.0000
"17180706","32684","1652995271","2022-05-19 17:21:11","3","7",0.00,0.00,88.00,0.00,0.00,0,0,0,0,40.718133,-74.255197,0.0000,0.0000
"17180706","32684","1653339684","2022-05-23 17:01:24","3","5",0.00,0.00,94.00,0.00,0.00,0,0,0,0,40.721660,-74.255903,0.0000,0.0000
"17180706","32684","1653426402","2022-05-24 17:06:42","3","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.718041,-74.255362,0.0000,0.0000
"17180706","32684","1653511943","2022-05-25 16:52:23","3","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.718114,-74.255485,0.0000,0.0000
"17180706","32684","1654029880","2022-05-31 16:44:40","3","6",0.00,0.00,64.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17180706","32684","1654205427","2022-06-02 17:30:27","3","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.718073,-74.255444,0.0000,0.0000
"17180706","32684","1654632578","2022-06-07 16:09:38","3","6",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.721680,-74.255862,0.0000,0.0000
"17180706","32684","1654807580","2022-06-09 16:46:20","3","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.721589,-74.255946,0.0000,0.0000
"17180706","32684","1655157534","2022-06-13 17:58:54","4","6",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17180706","32684","1655416705","2022-06-16 17:58:25","3","7",0.00,0.00,84.00,0.00,0.00,0,0,0,0,40.796985,-74.353449,0.0000,0.0000
"17180706","32684","1655761395","2022-06-20 17:43:15","5","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.721380,-74.255978,0.0000,0.0000
"17180706","32684","1655930393","2022-06-22 16:39:53","3","6",23.00,0.00,78.50,0.00,0.00,0,0,0,0,40.721671,-74.255860,0.0000,0.0000
"17180706","32684","1656446874","2022-06-28 16:07:54","3","6",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17180706","32684","1656620477","2022-06-30 16:21:17","4","6",0.00,0.00,0.00,0.00,0.00,0,0,0,0,40.670624,-74.359924,0.0000,0.0000
"17180706","32684","1657051700","2022-07-05 16:08:20","2","5",0.00,0.00,100.00,0.00,0.00,0,0,0,0,40.721584,-74.255873,0.0000,0.0000
"17180706","32684","1659040611","2022-07-28 16:36:51","3","6",0.00,0.00,75.00,0.00,0.00,0,0,0,0,40.721648,-74.255875,0.0000,0.0000
"17309235","32718","1652139327","2022-05-09 16:35:27","4","1",49.00,0.00,70.75,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1652227169","2022-05-10 16:59:29","4","2",49.50,0.00,78.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1652315229","2022-05-11 17:27:09","3","2",0.00,0.00,63.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1652396569","2022-05-12 16:02:49","3","1",0.00,0.00,70.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1652917824","2022-05-18 16:50:24","3","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1653007198","2022-05-19 17:39:58","4","1",8.00,0.00,55.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1653520130","2022-05-25 16:08:50","1","2",0.00,0.00,97.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1654039257","2022-05-31 16:20:57","1","7",67.00,0.00,81.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1655855746","2022-06-21 16:55:46","2","1",36.00,0.00,72.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1656032176","2022-06-23 17:56:16","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1656980200","2022-07-04 17:16:40","4","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1657063815","2022-07-05 16:30:15","3","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1658361492","2022-07-20 16:58:12","3","2",71.50,0.00,82.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1658877365","2022-07-26 16:16:05","3","2",0.00,0.00,84.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1659397185","2022-08-01 16:39:45","3","4",0.00,0.00,66.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1660092227","2022-08-09 17:43:47","2","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"17309235","32718","1661383065","2022-08-24 16:17:45","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1652299869","2022-05-11 16:11:09","3","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1652391561","2022-05-12 17:39:21","4","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1652737479","2022-05-16 17:44:39","4","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1652818110","2022-05-17 16:08:30","4","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1653511943","2022-05-25 16:52:23","4","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1653598617","2022-05-26 16:56:57","3","1",0.00,0.00,94.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1654029880","2022-05-31 16:44:40","3","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1654117347","2022-06-01 17:02:27","4","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1654551031","2022-06-06 17:30:31","4","1",0.00,0.00,85.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1654720544","2022-06-08 16:35:44","3","1",0.00,0.00,82.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1655157534","2022-06-13 17:58:54","4","1",24.00,0.00,71.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1655325740","2022-06-15 16:42:20","4","1",88.00,0.00,92.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1655761395","2022-06-20 17:43:15","4","1",0.00,0.00,72.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1656019990","2022-06-23 17:33:10","3","1",0.00,0.00,101.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1656446874","2022-06-28 16:07:54","4","1",53.00,0.00,89.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1656620477","2022-06-30 16:21:17","4","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1657224933","2022-07-07 16:15:33","3","1",77.00,0.00,92.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1657830236","2022-07-14 16:23:56","4","1",0.00,0.00,75.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1658261520","2022-07-19 16:12:00","4","1",0.00,0.00,85.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1663191867","2022-09-14 17:44:27","3","1",0.00,0.00,92.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20126808","32735","1663706346","2022-09-20 16:39:06","3","1",0.00,0.00,81.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20763027","32695","1652131791","2022-05-09 17:29:51","6","7",0.00,0.00,93.60,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20763027","32695","1652219162","2022-05-10 17:46:02","3","7",56.00,0.00,77.50,0.00,0.00,0,0,0,0,42.726157,-73.796414,0.0000,0.0000
"20763027","32695","1652391561","2022-05-12 17:39:21","4","7",55.00,0.00,81.00,0.00,0.00,0,0,0,0,41.372006,-81.869714,0.0000,0.0000
"20763027","32695","1652737479","2022-05-16 17:44:39","5","7",0.00,0.00,113.50,0.00,0.00,0,0,0,0,41.378446,-81.936967,0.0000,0.0000
"20763027","32695","1652818110","2022-05-17 16:08:30","1","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,41.377220,-81.932083,0.0000,0.0000
"20763027","32695","1653426402","2022-05-24 17:06:42","3","4",66.00,0.00,93.00,0.00,0.00,0,0,0,0,41.377371,-81.931854,0.0000,0.0000
"20763027","32695","1653511943","2022-05-25 16:52:23","4","4",0.00,0.00,118.86,0.00,0.00,0,0,0,0,41.377236,-81.931824,0.0000,0.0000
"20763027","32695","1654551031","2022-06-06 17:30:31","6","7",0.00,0.00,82.33,0.00,0.00,0,0,0,0,41.376894,-81.931905,0.0000,0.0000
"20763027","32695","1654632578","2022-06-07 16:09:38","6","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20763027","32695","1654720544","2022-06-08 16:35:44","6","7",0.00,0.00,100.00,0.00,0.00,0,0,0,0,41.501175,-81.616407,0.0000,0.0000
"20763027","32695","1654807580","2022-06-09 16:46:20","6","2",58.00,0.00,96.50,0.00,0.00,0,0,0,0,41.377235,-81.931802,0.0000,0.0000
"20763027","32695","1655157534","2022-06-13 17:58:54","7","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20763027","32695","1655243008","2022-06-14 17:43:28","7","7",75.00,0.00,95.33,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"20763027","32695","1655325740","2022-06-15 16:42:20","7","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,41.377252,-81.931854,0.0000,0.0000
"20763027","32695","1656362048","2022-06-27 16:34:08","7","5",0.00,0.00,96.67,0.00,0.00,0,0,0,0,41.377060,-81.931572,0.0000,0.0000
"20763027","32695","1656446874","2022-06-28 16:07:54","7","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,41.377219,-81.931795,0.0000,0.0000
"20763027","32695","1656536317","2022-06-29 16:58:37","7","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,41.377187,-81.931816,0.0000,0.0000
"20763027","32695","1657141159","2022-07-06 16:59:19","7","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,41.377172,-81.931669,0.0000,0.0000
"20763027","32695","1657660620","2022-07-12 17:17:00","7","4",0.00,0.00,101.75,0.00,0.00,0,0,0,0,41.377250,-81.931957,0.0000,0.0000
"20763027","32695","1657830236","2022-07-14 16:23:56","7","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,41.377225,-81.931696,0.0000,0.0000
"20763027","32695","1658177982","2022-07-18 16:59:42","7","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,41.377162,-81.931744,0.0000,0.0000
"20763027","32695","1658352508","2022-07-20 17:28:28","7","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,41.459537,-81.952784,0.0000,0.0000
"22141157","32686","1652131791","2022-05-09 17:29:51","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1652219162","2022-05-10 17:46:02","5","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1652299869","2022-05-11 16:11:09","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1652391561","2022-05-12 17:39:21","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1652737479","2022-05-16 17:44:39","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1652818110","2022-05-17 16:08:30","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1652910174","2022-05-18 17:42:54","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1652995271","2022-05-19 17:21:11","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1653339684","2022-05-23 17:01:24","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1653426402","2022-05-24 17:06:42","3","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1653511943","2022-05-25 16:52:23","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1653945130","2022-05-30 17:12:10","3","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1654029880","2022-05-31 16:44:40","3","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1654205427","2022-06-02 17:30:27","3","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1655761395","2022-06-20 17:43:15","4","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1655846328","2022-06-21 17:18:48","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1655930393","2022-06-22 16:39:53","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1656457674","2022-06-28 19:07:54","3","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1656539917","2022-06-29 17:58:37","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1657051700","2022-07-05 16:08:20","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1657141159","2022-07-06 16:59:19","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1657224933","2022-07-07 16:15:33","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1657576006","2022-07-11 17:46:46","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1657660620","2022-07-12 17:17:00","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1657745081","2022-07-13 16:44:41","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1657830236","2022-07-14 16:23:56","3","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1658261520","2022-07-19 16:12:00","3","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1658352508","2022-07-20 17:28:28","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1658433622","2022-07-21 16:00:22","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1659474952","2022-08-02 17:15:52","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1660082274","2022-08-09 17:57:54","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1660164130","2022-08-10 16:42:10","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1660770852","2022-08-17 17:14:12","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1660858782","2022-08-18 17:39:42","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1661457978","2022-08-25 16:06:18","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1661805094","2022-08-29 16:31:34","3","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1661978582","2022-08-31 16:43:02","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1662067085","2022-09-01 17:18:05","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1662495322","2022-09-06 16:15:22","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1662671293","2022-09-08 17:08:13","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1663706346","2022-09-20 16:39:06","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1663792405","2022-09-21 16:33:25","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1665004865","2022-10-05 17:21:05","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22141157","32686","1665439057","2022-10-10 17:57:37","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22541511","32699","1652131791","2022-05-09 17:29:51","4","4",0.00,0.00,86.50,0.00,0.00,0,0,0,0,39.120317,-84.598645,0.0000,0.0000
"22541511","32699","1652219162","2022-05-10 17:46:02","4","4",0.00,0.00,100.00,0.00,0.00,0,0,0,0,39.120238,-84.598727,0.0000,0.0000
"22541511","32699","1652299869","2022-05-11 16:11:09","4","7",0.00,0.00,98.67,0.00,0.00,0,0,0,0,39.120930,-84.597956,0.0000,0.0000
"22541511","32699","1652391561","2022-05-12 17:39:21","5","5",0.00,0.00,105.00,0.00,0.00,0,0,0,0,39.120354,-84.598572,0.0000,0.0000
"22541511","32699","1652737479","2022-05-16 17:44:39","3","6",92.00,0.00,105.00,0.00,0.00,0,0,0,0,39.120472,-84.598675,0.0000,0.0000
"22541511","32699","1652818110","2022-05-17 16:08:30","5","7",0.00,0.00,132.67,0.00,0.00,0,0,0,0,39.120428,-84.598636,0.0000,0.0000
"22541511","32699","1652910174","2022-05-18 17:42:54","5","6",36.00,0.00,80.67,0.00,0.00,0,0,0,0,39.120318,-84.598708,0.0000,0.0000
"22541511","32699","1652995271","2022-05-19 17:21:11","5","6",0.00,0.00,104.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"22541511","32699","1653339684","2022-05-23 17:01:24","4","4",58.00,0.00,81.50,0.00,0.00,0,0,0,0,39.120346,-84.598464,0.0000,0.0000
"22541511","32699","1653426402","2022-05-24 17:06:42","5","7",0.00,0.00,117.00,0.00,0.00,0,0,0,0,39.120483,-84.599009,0.0000,0.0000
"22541511","32699","1653511943","2022-05-25 16:52:23","7","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.120383,-84.598606,0.0000,0.0000
"22541511","32699","1653945130","2022-05-30 17:12:10","7","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.120380,-84.598559,0.0000,0.0000
"22541511","32699","1654029880","2022-05-31 16:44:40","4","4",0.00,0.00,81.33,0.00,0.00,0,0,0,0,39.120382,-84.598465,0.0000,0.0000
"22541511","32699","1654117347","2022-06-01 17:02:27","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.119990,-84.598826,0.0000,0.0000
"22541511","32699","1654205427","2022-06-02 17:30:27","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
